epoch,best,mean,std
0,0.05988048812363342,0.04626911512035767,0.0019349989828427573
1,0.06474829924899687,0.04725406225148289,0.0030076371761397114
2,0.06584712443749166,0.04810070934374061,0.0035362292465247057
3,0.0712854400683041,0.04886185676337593,0.004368071368566023
4,0.0712854400683041,0.049238122565596114,0.0044400200076288076
5,0.0712854400683041,0.0495059297560539,0.00441821481408048
6,0.07666090452392142,0.05011760108510425,0.004881288162546201
7,0.07743935497793727,0.0501878059844345,0.004948601442306081
8,0.08203354039795276,0.05086339448131628,0.00542356402764023
9,0.08554749624063425,0.05062378831109074,0.005908714673670761
10,0.08554749624063425,0.051184880623234064,0.005887049148911392
11,0.08554749624063425,0.05170015339621796,0.006006497452511956
12,0.08648138430078986,0.051933729106088664,0.007211753080198149
13,0.08903291362636845,0.05174796538012692,0.007735640341626013
14,0.09509643750505362,0.05195402862278618,0.008529175473524074
15,0.10085820725992,0.05116028324449059,0.007764513312779165
16,0.11407941251976168,0.05161566594494036,0.008491476729691446
17,0.11407941251976168,0.05149588256249231,0.007518465227347112
18,0.11407941251976168,0.05198112014909769,0.009611031350774877
19,0.11407941251976168,0.05151327082390858,0.008733854152534562
20,0.11407941251976168,0.05149568230612295,0.008160975990155007
21,0.11407941251976168,0.05150321825494862,0.007820811396194878
22,0.11407941251976168,0.05209587575033247,0.007884641309005984
23,0.11407941251976168,0.05263604779744429,0.008685144248527383
24,0.11407941251976168,0.05338091709866197,0.011014388641069425
25,0.11407941251976168,0.053487978567661985,0.009718904759192196
26,0.11407941251976168,0.053686881571553234,0.010127981862293484
27,0.11407941251976168,0.05283670109875365,0.008660364687115313
28,0.11407941251976168,0.05296335046908931,0.009347416118025247
29,0.11407941251976168,0.05338248978018717,0.009934012399626881
30,0.11407941251976168,0.053716315314358144,0.009870216643158786
31,0.11407941251976168,0.05367329050586236,0.009383144505650164
32,0.11407941251976168,0.052824393741466066,0.009442268814428023
33,0.11407941251976168,0.05271143620057263,0.00900085993592311
34,0.1230082460682956,0.052709394492509984,0.010766387927526017
35,0.1230082460682956,0.052772232073952166,0.010044103903376778
36,0.1230082460682956,0.05281350334914455,0.009869574878665204
37,0.1230082460682956,0.05325256685539969,0.009708654075844625
