epoch,best,mean,std
0,522.2080097271765,521.7022806918147,0.2282038251645356
1,522.2080097271765,521.7102450788111,0.237769458876151
2,522.2080097271765,521.7229027573125,0.22735679454417698
3,522.2080097271765,521.7186502504647,0.22495764508543858
4,522.2080097271765,521.7070971715054,0.22382486931630438
5,522.2080097271765,521.7091781743356,0.2277343935007287
6,522.2080097271765,521.7030685352198,0.23727689926938972
7,522.2080097271765,521.7059948540565,0.24720310451643018
8,522.2126434082767,521.6986154024709,0.2508554688100367
9,522.2160607208642,521.703961111323,0.24223622426470967
10,522.2285663418194,521.7123043998363,0.2468299991928297
11,522.2285663418194,521.7061523170313,0.23822058523726147
12,522.2285663418194,521.7114482817499,0.24946354179698244
13,522.2285663418194,521.7313844486677,0.22628058301512924
14,522.2285663418194,521.7111669013292,0.22300430697166984
15,522.2285663418194,521.7174535909513,0.21733790646229353
16,522.2285663418194,521.7126894383254,0.23192747338941255
17,522.2285663418194,521.7282317841396,0.22828080289507077
18,522.2285663418194,521.7133340311543,0.23905795815488953
19,522.2285663418194,521.7156191148572,0.22192881866218012
20,522.2285663418194,521.7230202452963,0.22811532527230582
21,522.2285663418194,521.7016490014674,0.2270752891459771
22,522.2285663418194,521.7138661138343,0.23905845164475567
23,522.2285663418194,521.7057699960254,0.21924180655056566
24,522.2285663418194,521.724426030737,0.22628700749264577
25,522.2285663418194,521.6956122408199,0.22537153440934227
26,522.2285663418194,521.7099868551617,0.22904983697648942
27,522.2285663418194,521.711423381541,0.23186928825590694
28,522.2285663418194,521.7470718817475,0.22576787407493817
29,522.2285663418194,521.7339421312558,0.2213123696552539
30,522.2285663418194,521.7115662611088,0.24134873929716905
31,522.2285663418194,521.72218209086,0.2387203916984606
32,522.2285663418194,521.6965200383113,0.26006642267691443
33,522.2285663418194,521.6951839950374,0.2417822944124553
34,522.2285663418194,521.6990723464028,0.22249909457009345
35,522.2285663418194,521.7117918441903,0.23216433841965362
36,522.2285663418194,521.7134664266367,0.21828325835431875
37,522.2285663418194,521.7299300914669,0.2152531695525099
38,522.2285663418194,521.7153044208803,0.22652204950782628
39,522.2285663418194,521.7265022166677,0.23674501983508892
40,522.2285663418194,521.7423478519249,0.25649761596916476
41,522.2285663418194,521.7055096728409,0.2438879017138101
