epoch,best,mean,std
0,522.2713590484337,521.713934141191,0.22965276862046982
1,522.2713590484337,521.7220844286804,0.23294669823841674
2,522.2713590484337,521.710169841601,0.23559055057506473
3,522.2713590484337,521.6998603078425,0.22374922617005408
4,522.2713590484337,521.688185244415,0.23904495283436675
5,522.2713590484337,521.6834373802573,0.22523342319002687
6,522.2713590484337,521.7173067425944,0.24129413385084086
7,522.2713590484337,521.6989908800591,0.23639653996424803
8,522.2713590484337,521.7151643507408,0.23423049767198187
9,522.2713590484337,521.6833488398188,0.23683173794597806
10,522.2713590484337,521.7194850973833,0.2269396244049416
11,522.2713590484337,521.7073617205884,0.24372290600939792
12,522.2713590484337,521.7069276302375,0.24399235009053802
13,522.2713590484337,521.7351630095283,0.23223374523032567
14,522.2713590484337,521.702460832703,0.24837315606577226
15,522.2713590484337,521.6968236815694,0.24065524797090734
16,522.2713590484337,521.6907709771777,0.2389527715160689
17,522.2713590484337,521.7108676598427,0.2487237791634308
18,522.2713590484337,521.691805856759,0.24338875481160158
19,522.2713590484337,521.6896305667417,0.25537290820971387
20,522.2713590484337,521.7075673701264,0.24545732718264532
21,522.2713590484337,521.7220820148697,0.22742412393723574
22,522.2713590484337,521.7113242293018,0.20924500976126395
23,522.2713590484337,521.7188265753452,0.23615566963416254
24,522.2713590484337,521.7132740902492,0.2373656638236418
25,522.2713590484337,521.7071069518578,0.2481811942691042
26,522.2730186842557,521.7141793290112,0.23428786808540733
27,522.2730186842557,521.7147684556204,0.2303934939499134
28,522.2730186842557,521.6947556594735,0.23286002868642086
29,522.2730186842557,521.6860127218041,0.23777871611172777
30,522.2730186842557,521.6980850617543,0.23062379775650982
31,522.2730186842557,521.7144411165887,0.2388343961901465
32,522.2730186842557,521.7142696716135,0.2355932981413956
33,522.2730186842557,521.7050886234515,0.2418569894661788
34,522.2730186842557,521.7068049962672,0.22014167977602567
35,522.2730186842557,521.6957295209029,0.22355984240844845
36,522.2730186842557,521.7069299766719,0.2404400232995771
37,522.2730186842557,521.7092436333253,0.23609696738501088
38,522.2730186842557,521.7133815803587,0.22122366958147086
39,522.2730186842557,521.6878403193547,0.2581492020137942
40,522.2730186842557,521.7212517062495,0.25204482071501616
41,522.2730186842557,521.7123543140735,0.24312096474254016
42,522.2730186842557,521.7020787800309,0.22174222116621012
43,522.2730186842557,521.7190110803125,0.21828444662597546
44,522.2730186842557,521.7192463538505,0.23736390033059118
45,522.2730186842557,521.7128188762005,0.22278070031737265
46,522.2730186842557,521.6873467368962,0.24790803658786614
47,522.2730186842557,521.689210096809,0.24500143565114596
48,522.2730186842557,521.7156892806812,0.23910497797706093
49,522.2730186842557,521.7099573848704,0.22484600928326584
50,522.2730186842557,521.69950409149,0.2314227570849413
51,522.2730186842557,521.7040308264706,0.23646722127620973
52,522.2730186842557,521.7080624466126,0.2338118478678819
53,522.2730186842557,521.7031276936532,0.24721739439786136
54,522.2730186842557,521.723493188435,0.23971798926986304
55,522.2730186842557,521.7215899561182,0.22753449595608177
56,522.2730186842557,521.7378059994423,0.2244707919974058
57,522.2797055699926,521.6996777874866,0.24386324984156327
58,522.2797055699926,521.6927256606107,0.245185533124738
59,522.2797055699926,521.6985271466921,0.23934343353160462
60,522.2797055699926,521.7046497214411,0.23308167296900467
61,522.2797055699926,521.7098416892676,0.2506709552127304
62,522.2797055699926,521.7116018360157,0.2493471072030599
63,522.2797055699926,521.6935678540409,0.25179888250669524
64,522.2797055699926,521.6982535896994,0.25736522710668724
65,522.2797055699926,521.7088569626017,0.25047513619283057
66,522.2797055699926,521.6782907835471,0.2703902037200086
67,522.2797055699926,521.6986739738975,0.2589360502848782
68,522.2797055699926,521.7236204425819,0.2411347219916835
69,522.2797055699926,521.7135399813417,0.25809442167151164
70,522.2797055699926,521.7262815286189,0.228761333349131
71,522.2797055699926,521.7151987758601,0.23365797474779745
