epoch,best,mean,std
0,522.2271478316549,521.7697226313627,0.20880688362318264
1,522.2498078432545,521.8050277386837,0.20446031779797466
2,522.2498078432545,521.7902081460194,0.22858378289631673
3,522.2498078432545,521.8103286917307,0.24096189117262337
4,522.2498078432545,521.8093482801645,0.21237480161247146
5,522.2752347109517,521.809058642676,0.23775904739300707
6,522.2752347109517,521.8301706267013,0.23302675637009046
7,522.2752347109517,521.8142592949905,0.20660912728191233
8,522.2752347109517,521.8257529825139,0.19943459483197012
9,522.2752347109517,521.7939198197181,0.2328650866382026
10,522.2752347109517,521.807259432698,0.22120814943528316
11,522.2752347109517,521.8091913298639,0.2096094368420915
12,522.2752347109517,521.8023021058278,0.21801100999161757
13,522.2752347109517,521.8156001099079,0.22098503273031814
14,522.2752347109517,521.7916975172817,0.2324002039546446
15,522.2752347109517,521.8038118490083,0.23860372070492308
16,522.2752347109517,521.7984477814857,0.24838067508500658
17,522.2752347109517,521.810237026012,0.2319366225402442
18,522.2752347109517,521.8016763173106,0.25908152089312547
19,522.2752347109517,521.8020028215038,0.21848945552087082
20,522.2840028035473,521.8005275245016,0.2277889886123771
21,522.2840028035473,521.7970063477183,0.2296804195642941
22,522.2840028035473,521.8005316630979,0.22674692944749644
23,522.2840028035473,521.79626621773,0.2486439839701528
24,522.2840028035473,521.8095669373253,0.23249087733714233
25,522.2840028035473,521.8031287521991,0.23997151144683104
26,522.2840028035473,521.8330701679928,0.2137949124806583
27,522.2840028035473,521.7979775174448,0.2514706248154585
28,522.2840028035473,521.7874133601264,0.246003501483797
29,522.2840028035473,521.799032559786,0.24632960715997784
30,522.2840028035473,521.8058888084367,0.22642778329480973
31,522.2840028035473,521.8289854086875,0.21160590114578587
32,522.2840028035473,521.8410985783618,0.2192895049357754
33,522.2840028035473,521.8226738674566,0.22526439970250298
34,522.2840028035473,521.809656609582,0.24419580868919633
35,522.2840028035473,521.8339586895574,0.23456541491798444
36,522.2840028035473,521.809586701489,0.22810273513709414
37,522.2840028035473,521.827059396507,0.2296473382442335
38,522.2840028035473,521.8289534969548,0.2413108601005104
39,522.2840028035473,521.8141376462465,0.24536781788079357
40,522.2840028035473,521.8120497290939,0.24191945234254572
41,522.2840028035473,521.8134670444374,0.2310476331972202
42,522.2840028035473,521.8103979615006,0.2191615867128528
43,522.2840028035473,521.8000284359043,0.23025027078664592
44,522.2840028035473,521.7694563712762,0.2539400815477273
45,522.2840028035473,521.8048735001487,0.22113463979737638
46,522.2840028035473,521.8080040273503,0.22486852896201573
47,522.2840028035473,521.8036153222569,0.2348464686901238
48,522.2840028035473,521.7708320171768,0.2093346376659331
49,522.2840028035473,521.7878391037539,0.2318558772967086
50,522.2840028035473,521.8000886732815,0.23073927373815337
51,522.2840028035473,521.8060496493607,0.22689526604266033
52,522.2840028035473,521.8050069857693,0.24391632762855586
53,522.2840028035473,521.8019346585854,0.23705278066840446
